model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
74,74_trigger,,1,10.885940376933496,0.0,0,9950
global,combine,,1,5.3552212938471655,0.0,0,9950
global,global_in_0_trigger,,1,5.345819749688383,0.0,0,9950
global,global_in_20_trigger,,1,5.3456338991711485,0.0,0,9950
global,global_in_74_trigger,,1,5.345633906838882,0.0,0,9950
global,global_in_95_trigger,,1,5.345633968180747,0.0,0,9950
global,global_in_10_trigger,,1,5.345633900704695,0.0,0,9950
global,global_in_30_trigger,,1,5.3456339436440015,0.0,0,9950
global,global_in_44_trigger,,1,5.345633914506615,0.0,0,9950
global,global_in_55_trigger,,1,5.345633896104055,0.0,0,9950
30,30_trigger,,2,6.09407733092955,0.0,0,9950
55,55_trigger,,2,8.845441048013505,0.0,0,9950
global,combine,,2,5.341365183154542,0.0,0,9950
global,global_in_0_trigger,,2,5.358051342221361,0.0,0,9950
global,global_in_20_trigger,,2,5.357252497840767,0.0,0,9950
global,global_in_74_trigger,,2,5.357252499374313,0.0,0,9950
global,global_in_95_trigger,,2,5.3572525070420465,0.0,0,9950
global,global_in_10_trigger,,2,5.357252488639486,0.0,0,9950
global,global_in_30_trigger,,2,5.3572524947736735,0.0,0,9950
global,global_in_44_trigger,,2,5.35725250090786,0.0,0,9950
global,global_in_55_trigger,,2,5.357252451834367,0.0,0,9950
20,20_trigger,,3,7.203989372828498,0.0,0,9950
0,0_trigger,,3,8.75848016326751,0.0,0,9950
global,combine,,3,5.389217001756831,0.0,0,9950
global,global_in_0_trigger,,3,5.401003703208425,0.0,0,9950
global,global_in_20_trigger,,3,5.401879034761208,0.0,0,9950
global,global_in_74_trigger,,3,5.401879071566328,0.0,0,9950
global,global_in_95_trigger,,3,5.401879008690916,0.0,0,9950
global,global_in_10_trigger,,3,5.401879034761208,0.0,0,9950
global,global_in_30_trigger,,3,5.401879083834701,0.0,0,9950
global,global_in_44_trigger,,3,5.401879059297954,0.0,0,9950
global,global_in_55_trigger,,3,5.401879022492835,0.0,0,9950
global,combine,,4,5.454926451103172,0.0,0,9950
global,global_in_0_trigger,,4,5.471470384454008,0.0,0,9950
global,global_in_20_trigger,,4,5.463585217346498,0.0,0,9950
global,global_in_74_trigger,,4,5.463585278688364,0.0,0,9950
global,global_in_95_trigger,,4,5.46358530782575,0.0,0,9950
global,global_in_10_trigger,,4,5.463585241883244,0.0,0,9950
global,global_in_30_trigger,,4,5.46358529862447,0.0,0,9950
global,global_in_44_trigger,,4,5.463585252618071,0.0,0,9950
global,global_in_55_trigger,,4,5.463585218880045,0.0,0,9950
95,95_trigger,,5,9.914607979472558,0.0,0,9950
global,combine,,5,5.494674015524399,0.0,0,9950
global,global_in_0_trigger,,5,5.544335652260325,0.0,0,9950
global,global_in_20_trigger,,5,5.5337016120028855,0.0,0,9950
global,global_in_74_trigger,,5,5.533701595133873,0.0,0,9950
global,global_in_95_trigger,,5,5.533701605868699,0.0,0,9950
global,global_in_10_trigger,,5,5.533701699415044,0.0,0,9950
global,global_in_30_trigger,,5,5.533701621204165,0.0,0,9950
global,global_in_44_trigger,,5,5.533701650341552,0.0,0,9950
global,global_in_55_trigger,,5,5.5337015874661395,0.0,0,9950
0,0_trigger,,6,8.057154918268099,0.0,0,9950
20,20_trigger,,6,7.599394529716453,0.0,0,9950
74,74_trigger,,6,11.839701676105134,0.0,0,9950
global,combine,,6,5.354014596603624,0.0,0,9950
global,global_in_0_trigger,,6,5.345648429525557,0.0,0,9950
global,global_in_20_trigger,,6,5.335573028104389,0.0,0,9950
global,global_in_74_trigger,,6,5.3355729866986294,0.0,0,9950
global,global_in_95_trigger,,6,5.335573057241775,0.0,0,9950
global,global_in_10_trigger,,6,5.335573020436656,0.0,0,9950
global,global_in_30_trigger,,6,5.33557299129927,0.0,0,9950
global,global_in_44_trigger,,6,5.335572903887111,0.0,0,9950
global,global_in_55_trigger,,6,5.3355730143024696,0.0,0,9950
global,combine,,7,5.4881200911172074,0.0,0,9950
global,global_in_0_trigger,,7,5.427964653896926,0.0,0,9950
global,global_in_20_trigger,,7,5.418390962993679,0.0,0,9950
global,global_in_74_trigger,,7,5.418391019734905,0.0,0,9950
global,global_in_95_trigger,,7,5.418391045805198,0.0,0,9950
global,global_in_10_trigger,,7,5.418390927722107,0.0,0,9950
global,global_in_30_trigger,,7,5.41839094459112,0.0,0,9950
global,global_in_44_trigger,,7,5.418390952258853,0.0,0,9950
global,global_in_55_trigger,,7,5.418390981396239,0.0,0,9950
global,combine,,8,6.408270280540888,0.0,0,9950
global,global_in_0_trigger,,8,6.347650818177803,0.0,0,9950
global,global_in_20_trigger,,8,6.319646307403718,0.0,0,9950
global,global_in_74_trigger,,8,6.319646270598598,0.0,0,9950
global,global_in_95_trigger,,8,6.3196462613973186,0.0,0,9950
global,global_in_10_trigger,,8,6.319646236860573,0.0,0,9950
global,global_in_30_trigger,,8,6.319646256796679,0.0,0,9950
global,global_in_44_trigger,,8,6.319646253729585,0.0,0,9950
global,global_in_55_trigger,,8,6.319646253729585,0.0,0,9950
30,30_trigger,,9,7.798680804842082,0.0,0,9950
global,combine,,9,7.59130464180031,0.0,0,9950
global,global_in_0_trigger,,9,7.684486123856588,0.0,0,9950
global,global_in_20_trigger,,9,7.688235208329244,0.0,0,9950
global,global_in_74_trigger,,9,7.688235127051272,0.0,0,9950
global,global_in_95_trigger,,9,7.688235189926684,0.0,0,9950
global,global_in_10_trigger,,9,7.68823522826535,0.0,0,9950
global,global_in_30_trigger,,9,7.68823528347303,0.0,0,9950
global,global_in_44_trigger,,9,7.688235239000177,0.0,0,9950
global,global_in_55_trigger,,9,7.688235214463431,0.0,0,9950
95,95_trigger,,10,10.930555567142353,0.0,0,9950
