model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
0,0_trigger,,1,7.862274850816583,0.0,0,9950
44,44_trigger,,1,8.249747820523517,0.0,0,9950
25,25_trigger,,1,6.273587117410784,0.0,0,9950
global,combine,,1,5.351830905933476,0.0,0,9950
global,global_in_0_trigger,,1,5.341940526914357,0.0,0,9950
global,global_in_20_trigger,,1,5.344100107164239,0.0,0,9950
global,global_in_74_trigger,,1,5.344100124033252,0.0,0,9950
global,global_in_95_trigger,,1,5.344100139368718,0.0,0,9950
global,global_in_5_trigger,,1,5.344026849641272,0.0,0,9950
global,global_in_10_trigger,,1,5.345754256512053,0.0,0,9950
global,global_in_15_trigger,,1,5.3458251125009815,0.0,0,9950
global,global_in_25_trigger,,1,5.344100117899066,0.0,0,9950
global,global_in_30_trigger,,1,5.344100059624293,0.0,0,9950
global,global_in_37_trigger,,1,5.344100136301625,0.0,0,9950
global,global_in_44_trigger,,1,5.344100068825573,0.0,0,9950
global,global_in_49_trigger,,1,5.344100125566799,0.0,0,9950
global,global_in_55_trigger,,1,5.344100139368718,0.0,0,9950
global,global_in_61_trigger,,1,5.344100133234532,0.0,0,9950
global,global_in_65_trigger,,1,5.344100124033252,0.0,0,9950
global,global_in_85_trigger,,1,5.3441001669725585,0.0,0,9950
61,61_trigger,,2,5.382508376231745,0.0,0,9950
85,85_trigger,,2,8.367469410345183,0.0,0,9950
global,combine,,2,5.316598940135247,0.0,0,9950
global,global_in_0_trigger,,2,5.321903241794912,0.0,0,9950
global,global_in_20_trigger,,2,5.323262638877984,0.0,0,9950
global,global_in_74_trigger,,2,5.323262635810891,0.0,0,9950
global,global_in_95_trigger,,2,5.323262614341237,0.0,0,9950
global,global_in_5_trigger,,2,5.321453989306886,0.0,0,9950
global,global_in_10_trigger,,2,5.324251374671207,0.0,0,9950
global,global_in_15_trigger,,2,5.321608179753749,0.0,0,9950
global,global_in_25_trigger,,2,5.323262640411531,0.0,0,9950
global,global_in_30_trigger,,2,5.323262712488223,0.0,0,9950
global,global_in_37_trigger,,2,5.3232626128076905,0.0,0,9950
global,global_in_44_trigger,,2,5.323262628143157,0.0,0,9950
global,global_in_49_trigger,,2,5.3232626327437975,0.0,0,9950
global,global_in_55_trigger,,2,5.323262651146357,0.0,0,9950
global,global_in_61_trigger,,2,5.323262661881183,0.0,0,9950
global,global_in_65_trigger,,2,5.323262638877984,0.0,0,9950
global,global_in_85_trigger,,2,5.323262609740597,0.0,0,9950
37,37_trigger,,3,8.236825713344555,0.0,0,9950
30,30_trigger,,3,6.161925439882518,0.0,0,9950
global,combine,,3,5.338395431748586,0.0,0,9950
global,global_in_0_trigger,,3,5.34316108741952,0.0,0,9950
global,global_in_20_trigger,,3,5.344071500385227,0.0,0,9950
global,global_in_74_trigger,,3,5.34407152645552,0.0,0,9950
global,global_in_95_trigger,,3,5.344071540257439,0.0,0,9950
global,global_in_5_trigger,,3,5.341171376597342,0.0,0,9950
global,global_in_10_trigger,,3,5.341834702994955,0.0,0,9950
global,global_in_15_trigger,,3,5.342485784022652,0.0,0,9950
global,global_in_25_trigger,,3,5.344071541790986,0.0,0,9950
global,global_in_30_trigger,,3,5.344071460513014,0.0,0,9950
global,global_in_37_trigger,,3,5.344071501918774,0.0,0,9950
global,global_in_44_trigger,,3,5.3440715433245325,0.0,0,9950
global,global_in_49_trigger,,3,5.34407151725424,0.0,0,9950
global,global_in_55_trigger,,3,5.34407151725424,0.0,0,9950
global,global_in_61_trigger,,3,5.344071540257439,0.0,0,9950
global,global_in_65_trigger,,3,5.3440715126536,0.0,0,9950
global,global_in_85_trigger,,3,5.344071492717494,0.0,0,9950
global,combine,,4,5.348005910902167,0.0,0,9950
global,global_in_0_trigger,,4,5.356929876432946,0.0,0,9950
global,global_in_20_trigger,,4,5.357822371439718,0.0,0,9950
global,global_in_74_trigger,,4,5.357822380640998,0.0,0,9950
global,global_in_95_trigger,,4,5.357822382174545,0.0,0,9950
global,global_in_5_trigger,,4,5.355289065873802,0.0,0,9950
global,global_in_10_trigger,,4,5.352728315957227,0.0,0,9950
global,global_in_15_trigger,,4,5.357631572167478,0.0,0,9950
global,global_in_25_trigger,,4,5.35782242511385,0.0,0,9950
global,global_in_30_trigger,,4,5.357822391375825,0.0,0,9950
global,global_in_37_trigger,,4,5.357822437382223,0.0,0,9950
global,global_in_44_trigger,,4,5.357822363771985,0.0,0,9950
global,global_in_49_trigger,,4,5.357822391375825,0.0,0,9950
global,global_in_55_trigger,,4,5.357822428180944,0.0,0,9950
global,global_in_61_trigger,,4,5.357822391375825,0.0,0,9950
global,global_in_65_trigger,,4,5.357822348436518,0.0,0,9950
global,global_in_85_trigger,,4,5.357822342302332,0.0,0,9950
49,49_trigger,,5,5.884428506975797,0.0,0,9950
25,25_trigger,,5,6.656128754735592,0.0,0,9950
10,10_trigger,,5,8.695837089500236,0.0,0,9950
global,combine,,5,5.33893875505457,0.0,0,9950
global,global_in_0_trigger,,5,5.350383635094418,0.0,0,9950
global,global_in_20_trigger,,5,5.351767958444567,0.0,0,9950
global,global_in_74_trigger,,5,5.35176793850846,0.0,0,9950
global,global_in_95_trigger,,5,5.351767982981313,0.0,0,9950
global,global_in_5_trigger,,5,5.349815798045403,0.0,0,9950
global,global_in_10_trigger,,5,5.344897183365558,0.0,0,9950
global,global_in_15_trigger,,5,5.353010496206619,0.0,0,9950
global,global_in_25_trigger,,5,5.351767967645847,0.0,0,9950
global,global_in_30_trigger,,5,5.351768105665044,0.0,0,9950
global,global_in_37_trigger,,5,5.35176797071294,0.0,0,9950
global,global_in_44_trigger,,5,5.351767886367875,0.0,0,9950
global,global_in_49_trigger,,5,5.35176796151166,0.0,0,9950
global,global_in_55_trigger,,5,5.35176797531358,0.0,0,9950
global,global_in_61_trigger,,5,5.351767917038807,0.0,0,9950
global,global_in_65_trigger,,5,5.35176793390782,0.0,0,9950
global,global_in_85_trigger,,5,5.351767834227289,0.0,0,9950
30,30_trigger,,6,6.574471029157015,0.0,0,9950
37,37_trigger,,6,8.225499249175565,0.0,0,9950
0,0_trigger,,6,7.9098519422061475,0.0,0,9950
44,44_trigger,,6,8.022584639506125,0.0,0,9950
global,combine,,6,5.35035179559909,0.0,0,9950
global,global_in_0_trigger,,6,5.360974435470811,0.0,0,9950
global,global_in_20_trigger,,6,5.362815593163572,0.0,0,9950
global,global_in_74_trigger,,6,5.362815545623626,0.0,0,9950
global,global_in_95_trigger,,6,5.362815582428746,0.0,0,9950
global,global_in_5_trigger,,6,5.361189773022829,0.0,0,9950
global,global_in_10_trigger,,6,5.355017479364596,0.0,0,9950
global,global_in_15_trigger,,6,5.365544540942015,0.0,0,9950
global,global_in_25_trigger,,6,5.362815602364852,0.0,0,9950
global,global_in_30_trigger,,6,5.362815544090079,0.0,0,9950
global,global_in_37_trigger,,6,5.362815570160373,0.0,0,9950
global,global_in_44_trigger,,6,5.362815536422346,0.0,0,9950
global,global_in_49_trigger,,6,5.362815536422346,0.0,0,9950
global,global_in_55_trigger,,6,5.362815541022986,0.0,0,9950
global,global_in_61_trigger,,6,5.362815551757812,0.0,0,9950
global,global_in_65_trigger,,6,5.36281550728496,0.0,0,9950
global,global_in_85_trigger,,6,5.362815587029385,0.0,0,9950
10,10_trigger,,7,8.610329373613673,0.0,0,9950
global,combine,,7,5.366526868043833,0.0,0,9950
global,global_in_0_trigger,,7,5.375115497531604,0.0,0,9950
global,global_in_20_trigger,,7,5.377547753108805,0.0,0,9950
global,global_in_74_trigger,,7,5.37754772397142,0.0,0,9950
global,global_in_95_trigger,,7,5.377547733172699,0.0,0,9950
global,global_in_5_trigger,,7,5.376035620914632,0.0,0,9950
global,global_in_10_trigger,,7,5.368616141314482,0.0,0,9950
global,global_in_15_trigger,,7,5.381733007383107,0.0,0,9950
global,global_in_25_trigger,,7,5.377547791447472,0.0,0,9950
global,global_in_30_trigger,,7,5.3775477101695,0.0,0,9950
global,global_in_37_trigger,,7,5.377547785313285,0.0,0,9950
global,global_in_44_trigger,,7,5.377547797581658,0.0,0,9950
global,global_in_49_trigger,,7,5.377547769977819,0.0,0,9950
global,global_in_55_trigger,,7,5.377547828252591,0.0,0,9950
global,global_in_61_trigger,,7,5.3775477607765385,0.0,0,9950
global,global_in_65_trigger,,7,5.37754770556886,0.0,0,9950
global,global_in_85_trigger,,7,5.377547694834034,0.0,0,9950
global,combine,,8,5.382769525422523,0.0,0,9950
global,global_in_0_trigger,,8,5.388345142153639,0.0,0,9950
global,global_in_20_trigger,,8,5.391607682884638,0.0,0,9950
global,global_in_74_trigger,,8,5.391607699753651,0.0,0,9950
global,global_in_95_trigger,,8,5.391607603140213,0.0,0,9950
global,global_in_5_trigger,,8,5.390360601223893,0.0,0,9950
global,global_in_10_trigger,,8,5.381761761382597,0.0,0,9950
global,global_in_15_trigger,,8,5.397307674848854,0.0,0,9950
global,global_in_25_trigger,,8,5.3916077058878376,0.0,0,9950
global,global_in_30_trigger,,8,5.3916076614149855,0.0,0,9950
global,global_in_37_trigger,,8,5.391607724290397,0.0,0,9950
global,global_in_44_trigger,,8,5.391607719689757,0.0,0,9950
global,global_in_49_trigger,,8,5.391607666015625,0.0,0,9950
global,global_in_55_trigger,,8,5.391607655280798,0.0,0,9950
global,global_in_61_trigger,,8,5.39160772735749,0.0,0,9950
global,global_in_65_trigger,,8,5.3916076736833585,0.0,0,9950
global,global_in_85_trigger,,8,5.391607656814345,0.0,0,9950
74,74_trigger,,9,11.339613438898594,0.0,0,9950
61,61_trigger,,9,5.45873762427862,0.0,0,9950
25,25_trigger,,9,7.0235976835471305,0.0,0,9950
global,combine,,9,5.397636384436833,0.0,0,9950
global,global_in_0_trigger,,9,5.403480704609473,0.0,0,9950
global,global_in_20_trigger,,9,5.407269280975188,0.0,0,9950
global,global_in_74_trigger,,9,5.407269245703616,0.0,0,9950
global,global_in_95_trigger,,9,5.407269336182868,0.0,0,9950
global,global_in_5_trigger,,9,5.405936975527049,0.0,0,9950
global,global_in_10_trigger,,9,5.396645619761404,0.0,0,9950
global,global_in_15_trigger,,9,5.413685305801469,0.0,0,9950
global,global_in_25_trigger,,9,5.407269253371349,0.0,0,9950
global,global_in_30_trigger,,9,5.407269374521533,0.0,0,9950
global,global_in_37_trigger,,9,5.407269250304256,0.0,0,9950
global,global_in_44_trigger,,9,5.407269331582228,0.0,0,9950
global,global_in_49_trigger,,9,5.407269238035883,0.0,0,9950
global,global_in_55_trigger,,9,5.4072693162467615,0.0,0,9950
global,global_in_61_trigger,,9,5.407269244170069,0.0,0,9950
global,global_in_65_trigger,,9,5.407269261039082,0.0,0,9950
global,global_in_85_trigger,,9,5.407269305511934,0.0,0,9950
95,95_trigger,,10,9.486965819699082,0.0,0,9950
49,49_trigger,,10,6.014581656144492,0.0,0,9950
61,61_trigger,,10,5.479034440697138,0.0,0,9950
global,combine,,10,5.409659370153992,0.0,0,9950
global,global_in_0_trigger,,10,5.415450316769394,0.0,0,9950
global,global_in_20_trigger,,10,5.419529763993307,0.0,0,9950
global,global_in_74_trigger,,10,5.419529719520454,0.0,0,9950
global,global_in_95_trigger,,10,5.419529688849521,0.0,0,9950
global,global_in_5_trigger,,10,5.4184224497732805,0.0,0,9950
global,global_in_10_trigger,,10,5.408068749509265,0.0,0,9950
global,global_in_15_trigger,,10,5.426559212076005,0.0,0,9950
global,global_in_25_trigger,,10,5.419529773194586,0.0,0,9950
global,global_in_30_trigger,,10,5.419529713386267,0.0,0,9950
global,global_in_37_trigger,,10,5.419529777795226,0.0,0,9950
global,global_in_44_trigger,,10,5.419529751724934,0.0,0,9950
global,global_in_49_trigger,,10,5.419529655111495,0.0,0,9950
global,global_in_55_trigger,,10,5.419529759392667,0.0,0,9950
global,global_in_61_trigger,,10,5.419529627507655,0.0,0,9950
global,global_in_65_trigger,,10,5.419529773194586,0.0,0,9950
global,global_in_85_trigger,,10,5.419529668913415,0.0,0,9950
25,25_trigger,,11,7.250776066612358,0.0,0,9950
74,74_trigger,,11,11.40819810110121,0.0,0,9950
global,combine,,11,5.3860415112672735,0.0,0,9950
global,global_in_0_trigger,,11,5.390021952720144,0.0,0,9950
global,global_in_20_trigger,,11,5.394275822471734,0.0,0,9950
global,global_in_74_trigger,,11,5.394275853142666,0.0,0,9950
global,global_in_95_trigger,,11,5.394275777998881,0.0,0,9950
global,global_in_5_trigger,,11,5.39356129095183,0.0,0,9950
global,global_in_10_trigger,,11,5.3819710168886425,0.0,0,9950
global,global_in_15_trigger,,11,5.402159296543754,0.0,0,9950
global,global_in_25_trigger,,11,5.394275899149066,0.0,0,9950
global,global_in_30_trigger,,11,5.394275756529228,0.0,0,9950
global,global_in_37_trigger,,11,5.394275905283252,0.0,0,9950
global,global_in_44_trigger,,11,5.3942758316730135,0.0,0,9950
global,global_in_49_trigger,,11,5.3942758316730135,0.0,0,9950
global,global_in_55_trigger,,11,5.394275782599521,0.0,0,9950
global,global_in_61_trigger,,11,5.394275854676213,0.0,0,9950
global,global_in_65_trigger,,11,5.394275793334348,0.0,0,9950
global,global_in_85_trigger,,11,5.394275816337547,0.0,0,9950
30,30_trigger,,12,6.6528239295231035,0.0,0,9950
20,20_trigger,,12,7.2204649744081735,0.0,0,9950
61,61_trigger,,12,5.452644736131831,0.0,0,9950
global,combine,,12,5.3957322639196965,0.0,0,9950
global,global_in_0_trigger,,12,5.3963031772632695,0.0,0,9950
global,global_in_20_trigger,,12,5.401116558439169,0.0,0,9950
global,global_in_74_trigger,,12,5.401116501697943,0.0,0,9950
global,global_in_95_trigger,,12,5.4011165431037025,0.0,0,9950
global,global_in_5_trigger,,12,5.4005687847808375,0.0,0,9950
global,global_in_10_trigger,,12,5.388108207664298,0.0,0,9950
global,global_in_15_trigger,,12,5.4100649134957015,0.0,0,9950
global,global_in_25_trigger,,12,5.401116613646847,0.0,0,9950
