model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
0,0_trigger,,1,7.84450832347774,0.0,0,9950
44,44_trigger,,1,7.950507283426409,0.0,0,9950
25,25_trigger,,1,6.416727965081757,0.0,0,9950
global,combine,,1,5.6229743275091275,0.0,0,9950
global,global_in_0_trigger,,1,5.593719246255692,0.0,0,9950
global,global_in_20_trigger,,1,5.593748017124195,0.0,0,9950
global,global_in_74_trigger,,1,5.593747888306278,0.0,0,9950
global,global_in_95_trigger,,1,5.593747972651343,0.0,0,9950
global,global_in_5_trigger,,1,5.597251804677685,0.0,0,9950
global,global_in_10_trigger,,1,5.597887311005712,0.0,0,9950
global,global_in_15_trigger,,1,5.602382599337017,0.0,0,9950
global,global_in_25_trigger,,1,5.5937480155906485,0.0,0,9950
global,global_in_30_trigger,,1,5.593747966517156,0.0,0,9950
global,global_in_37_trigger,,1,5.59374794198041,0.0,0,9950
global,global_in_44_trigger,,1,5.593748023258382,0.0,0,9950
global,global_in_49_trigger,,1,5.593747971117796,0.0,0,9950
global,global_in_55_trigger,,1,5.5937479588494226,0.0,0,9950
global,global_in_61_trigger,,1,5.593748020191288,0.0,0,9950
global,global_in_65_trigger,,1,5.593747966517156,0.0,0,9950
global,global_in_85_trigger,,1,5.5937479143765705,0.0,0,9950
61,61_trigger,,2,5.363666507586762,0.0,0,9950
85,85_trigger,,2,8.63953815402697,0.0,0,9950
global,combine,,2,5.622974338243954,0.0,0,9950
global,global_in_0_trigger,,2,5.593719338268491,0.0,0,9950
global,global_in_20_trigger,,2,5.593748030926115,0.0,0,9950
global,global_in_74_trigger,,2,5.59374792357785,0.0,0,9950
global,global_in_95_trigger,,2,5.593747989520356,0.0,0,9950
global,global_in_5_trigger,,2,5.597251873687284,0.0,0,9950
global,global_in_10_trigger,,2,5.597887272667046,0.0,0,9950
global,global_in_15_trigger,,2,5.60238264380987,0.0,0,9950
global,global_in_25_trigger,,2,5.593748017124195,0.0,0,9950
global,global_in_30_trigger,,2,5.5937480155906485,0.0,0,9950
global,global_in_37_trigger,,2,5.5937478821720905,0.0,0,9950
global,global_in_44_trigger,,2,5.5937480155906485,0.0,0,9950
global,global_in_49_trigger,,2,5.59374794198041,0.0,0,9950
global,global_in_55_trigger,,2,5.593748009456462,0.0,0,9950
global,global_in_61_trigger,,2,5.5937479266449435,0.0,0,9950
global,global_in_65_trigger,,2,5.593747883705637,0.0,0,9950
global,global_in_85_trigger,,2,5.593747983386169,0.0,0,9950
37,37_trigger,,3,7.504448272858433,0.0,0,9950
30,30_trigger,,3,6.1446400397986025,0.0,0,9950
global,combine,,3,5.622974319841394,0.0,0,9950
global,global_in_0_trigger,,3,5.593719329067211,0.0,0,9950
global,global_in_20_trigger,,3,5.593747943513956,0.0,0,9950
global,global_in_74_trigger,,3,5.593747997188089,0.0,0,9950
global,global_in_95_trigger,,3,5.593747940446863,0.0,0,9950
global,global_in_5_trigger,,3,5.597251879821471,0.0,0,9950
global,global_in_10_trigger,,3,5.597887340143099,0.0,0,9950
global,global_in_15_trigger,,3,5.60238260700475,0.0,0,9950
global,global_in_25_trigger,,3,5.59374792357785,0.0,0,9950
global,global_in_30_trigger,,3,5.5937479389133165,0.0,0,9950
global,global_in_37_trigger,,3,5.593747922044304,0.0,0,9950
global,global_in_44_trigger,,3,5.593748021724835,0.0,0,9950
global,global_in_49_trigger,,3,5.593747900574651,0.0,0,9950
global,global_in_55_trigger,,3,5.593748038593848,0.0,0,9950
global,global_in_61_trigger,,3,5.593747911309477,0.0,0,9950
global,global_in_65_trigger,,3,5.593748033993208,0.0,0,9950
global,global_in_85_trigger,,3,5.593747935846223,0.0,0,9950
global,combine,,4,5.622974350512327,0.0,0,9950
global,global_in_0_trigger,,4,5.593719318332385,0.0,0,9950
global,global_in_20_trigger,,4,5.59374793277913,0.0,0,9950
global,global_in_74_trigger,,4,5.593748023258382,0.0,0,9950
global,global_in_95_trigger,,4,5.593748017124195,0.0,0,9950
global,global_in_5_trigger,,4,5.597251846083444,0.0,0,9950
global,global_in_10_trigger,,4,5.5978873570121115,0.0,0,9950
global,global_in_15_trigger,,4,5.602382686749175,0.0,0,9950
global,global_in_25_trigger,,4,5.5937479021081975,0.0,0,9950
global,global_in_30_trigger,,4,5.593747952715236,0.0,0,9950
global,global_in_37_trigger,,4,5.593747951181689,0.0,0,9950
global,global_in_44_trigger,,4,5.593748001788729,0.0,0,9950
global,global_in_49_trigger,,4,5.593747966517156,0.0,0,9950
global,global_in_55_trigger,,4,5.593747909775931,0.0,0,9950
global,global_in_61_trigger,,4,5.593747943513956,0.0,0,9950
global,global_in_65_trigger,,4,5.593747964983609,0.0,0,9950
global,global_in_85_trigger,,4,5.593747963450062,0.0,0,9950
49,49_trigger,,5,5.647537147100247,0.0,0,9950
25,25_trigger,,5,6.449445389790751,0.0,0,9950
10,10_trigger,,5,8.084742147934497,0.0,0,9950
global,combine,,5,5.354898681640625,0.0,0,9950
global,global_in_0_trigger,,5,5.342716000044166,0.0,0,9950
global,global_in_20_trigger,,5,5.344836027059124,0.0,0,9950
global,global_in_74_trigger,,5,5.344836059263603,0.0,0,9950
global,global_in_95_trigger,,5,5.344836108337096,0.0,0,9950
global,global_in_5_trigger,,5,5.345120314401598,0.0,0,9950
global,global_in_10_trigger,,5,5.346529502676959,0.0,0,9950
global,global_in_15_trigger,,5,5.346976508519158,0.0,0,9950
global,global_in_25_trigger,,5,5.344836027059124,0.0,0,9950
global,global_in_30_trigger,,5,5.344836017857844,0.0,0,9950
global,global_in_37_trigger,,5,5.3448360117236575,0.0,0,9950
global,global_in_44_trigger,,5,5.344836063864243,0.0,0,9950
global,global_in_49_trigger,,5,5.344836105270002,0.0,0,9950
global,global_in_55_trigger,,5,5.344836016324297,0.0,0,9950
global,global_in_61_trigger,,5,5.344836043928137,0.0,0,9950
global,global_in_65_trigger,,5,5.34483607919971,0.0,0,9950
global,global_in_85_trigger,,5,5.344836043928137,0.0,0,9950
30,30_trigger,,6,6.074226684570313,0.0,0,9950
37,37_trigger,,6,7.8960492495436165,0.0,0,9950
0,0_trigger,,6,8.714075539747075,0.0,0,9950
44,44_trigger,,6,8.025789494346734,0.0,0,9950
global,combine,,6,5.354898709244464,0.0,0,9950
global,global_in_0_trigger,,6,5.342715941769394,0.0,0,9950
global,global_in_20_trigger,,6,5.3448360362604035,0.0,0,9950
global,global_in_74_trigger,,6,5.34483607459907,0.0,0,9950
