model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,5.621973766537767,0.0,0,9950
global,global_in_0_trigger,,1,5.595172847575279,0.0,0,9950
global,global_in_20_trigger,,1,5.592928247499706,0.0,0,9950
global,global_in_74_trigger,,1,5.592928218362319,0.0,0,9950
global,global_in_95_trigger,,1,5.592928249033252,0.0,0,9950
20,20_trigger,,2,7.168448760832973,0.0,0,9950
95,95_trigger,,2,7.943817696882852,0.0,0,9950
global,combine,,2,5.61980957491314,0.0,0,9950
global,global_in_0_trigger,,2,5.593009617484395,0.0,0,9950
global,global_in_20_trigger,,2,5.59077053971027,0.0,0,9950
global,global_in_74_trigger,,2,5.590770527441897,0.0,0,9950
global,global_in_95_trigger,,2,5.590770470700671,0.0,0,9950
global,combine,,3,5.620865199410137,0.0,0,9950
global,global_in_0_trigger,,3,5.594173979639408,0.0,0,9950
global,global_in_20_trigger,,3,5.591934710171953,0.0,0,9950
global,global_in_74_trigger,,3,5.591934647296541,0.0,0,9950
global,global_in_95_trigger,,3,5.5919347577119,0.0,0,9950
global,combine,,4,5.613510785126806,0.0,0,9950
global,global_in_0_trigger,,4,5.587144143569409,0.0,0,9950
global,global_in_20_trigger,,4,5.584945618902618,0.0,0,9950
global,global_in_74_trigger,,4,5.5849456419058185,0.0,0,9950
global,global_in_95_trigger,,4,5.584945661841925,0.0,0,9950
global,combine,,5,5.612827016552489,0.0,0,9950
global,global_in_0_trigger,,5,5.586478323624961,0.0,0,9950
global,global_in_20_trigger,,5,5.584256406237731,0.0,0,9950
global,global_in_74_trigger,,5,5.584256384768079,0.0,0,9950
global,global_in_95_trigger,,5,5.584256367899066,0.0,0,9950
global,combine,,6,5.613554354720379,0.0,0,9950
global,global_in_0_trigger,,6,5.5872700032756555,0.0,0,9950
global,global_in_20_trigger,,6,5.585008751950672,0.0,0,9950
global,global_in_74_trigger,,6,5.585008604730194,0.0,0,9950
global,global_in_95_trigger,,6,5.585008831695097,0.0,0,9950
global,combine,,7,5.6141009506148905,0.0,0,9950
global,global_in_0_trigger,,7,5.587768235709799,0.0,0,9950
global,global_in_20_trigger,,7,5.5855121171654165,0.0,0,9950
global,global_in_74_trigger,,7,5.58551214783635,0.0,0,9950
global,global_in_95_trigger,,7,5.585512176973736,0.0,0,9950
global,combine,,8,5.6120107449478835,0.0,0,9950
global,global_in_0_trigger,,8,5.5856793182219695,0.0,0,9950
global,global_in_20_trigger,,8,5.583465734127179,0.0,0,9950
global,global_in_74_trigger,,8,5.58346565131566,0.0,0,9950
global,global_in_95_trigger,,8,5.583465737194272,0.0,0,9950
20,20_trigger,,9,7.277694200678686,0.0,0,9950
global,combine,,9,5.611956233499038,0.0,0,9950
global,global_in_0_trigger,,9,5.585667960775558,0.0,0,9950
global,global_in_20_trigger,,9,5.583441275591826,0.0,0,9950
